hashed_id,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Last Seen Flow Element ID,Last Seen Question IDs,consent,pledge,sound_check,sound_check_DO,cave_1,lion_1,potatoes_1,banjo_1,look_left_1,clap_1,sad_1,maple_syrup_1,cats_1,opera_1,dance_1,song_1,window_1,garbage_1,pond_1,yellow_1,attn_check_1,check_task,check_task_DO,AI,gender,gender_4_TEXT,race,race_15_TEXT,education,issues,about,condition,num_generics,total_utt,training_structure,training_features_order,Q_DataPolicyViolations,FL_12_DO,InductionTask_DO
481f96d4f4fa,2026-08-17 14:46:50,2026-08-17 14:57:13,IP Address,100,622,True,2026-08-17 14:57:14,R_6stPskZBMSUIbU5,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|horse|bird|dog|cow,100,50,27,75,74,100,28,1,76,75,100,75,50,50,43,50,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Male,NA,Black or African American,NA,"Bachelor's (B.A., B.S.)",NA,jugments due to past experiences,4/12,4,12,GSSGGSSSSSGS,like_sing|chase_shadows|stripes_hair|eat_flowers|draw_stars_knees|babies_blankets|bounce_ball_head|climb_fences|freckles_feet|dont_like_mud|sleep_trees|dont_like_icecream,NA,FL_38,clap|cave|pond|dance|cats|look_left|window|potatoes|sad|lion|yellow|garbage|opera|song|maple_syrup|attn_check|banjo
630d9d0f5468,2026-08-17 14:49:32,2026-08-17 14:57:16,IP Address,100,464,True,2026-08-17 14:57:16,R_3YMnYmbQYEBKJH4,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|dog|pig|bird|horse,5,5,5,5,50,5,10,10,5,20,30,75,5,5,25,5,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,NA,I genuinely have no idea. I thought it might be a bias thing at first.,0/16,0,16,SSSSSSSSSSSSSSSS,eat_flowers|hop_puddles|bounce_ball_head|like_sing|can_flip_air|chase_shadows|scared_ladybugs|babies_blankets|dont_like_mud|draw_stars_knees|climb_fences|sleep_trees|freckles_feet|flap_arms_happy|dont_like_icecream|stripes_hair,NA,FL_35,attn_check|cats|look_left|garbage|pond|maple_syrup|banjo|potatoes|clap|sad|song|dance|lion|opera|window|yellow|cave
1f1cfb8e778a,2026-08-17 14:51:11,2026-08-17 14:57:32,IP Address,100,381,True,2026-08-17 14:57:32,R_5PtbZol9PDUgio6,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|pig|cow|bird|horse,25,25,100,25,0,0,100,0,0,25,75,100,0,25,50,50,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Female,NA,Hispanic or Latino/a,NA,Some college,NA,How we perceive groups of people,8/8,8,8,GGGGGGGG,draw_stars_knees|sleep_trees|hop_puddles|bounce_ball_head|flap_arms_happy|dont_like_icecream|dont_like_mud|stripes_hair,NA,FL_40,sad|garbage|cats|clap|banjo|yellow|cave|attn_check|opera|window|dance|potatoes|look_left|song|lion|pond|maple_syrup
eb7d14c78216,2026-08-17 14:47:30,2026-08-17 14:57:33,IP Address,100,602,True,2026-08-17 14:57:33,R_3GUP5YEGJAnfpaE,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|dog|cow|pig|bird,40,40,50,50,50,50,20,33,25,35,75,60,40,33,50,50,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,no issues,"not sure, possibly to evaluate how some behaviors of a group indicate preference for other behaviors",0/12,0,12,SSSSSSSSSSSS,freckles_feet|can_flip_air|stripes_hair|scared_ladybugs|sleep_trees|chase_shadows|draw_stars_knees|flap_arms_happy|babies_blankets|dont_like_icecream|like_sing|climb_fences,NA,FL_34,clap|song|pond|look_left|banjo|yellow|maple_syrup|cave|garbage|sad|lion|attn_check|window|opera|dance|potatoes|cats
717b08bf07b9,2026-08-17 14:51:11,2026-08-17 14:57:34,IP Address,100,383,True,2026-08-17 14:57:35,R_10P8Dyf0mPs6Xnu,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|cow|dog|bird|pig,32,27,69,60,78,82,3,85,18,79,90,96,91,15,97,5,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,gathering opinions about how people make judgements concerning unfamiliar people groups,0/16,0,16,SSSSSSSSSSSSSSSS,can_flip_air|eat_flowers|hop_puddles|draw_stars_knees|dont_like_mud|scared_ladybugs|babies_blankets|chase_shadows|dont_like_icecream|bounce_ball_head|flap_arms_happy|stripes_hair|like_sing|freckles_feet|climb_fences|sleep_trees,NA,FL_35,pond|song|yellow|clap|lion|dance|window|maple_syrup|potatoes|attn_check|cats|sad|look_left|banjo|garbage|cave|opera
d80877240bcd,2026-08-17 14:49:03,2026-08-17 14:57:38,IP Address,100,515,True,2026-08-17 14:57:39,R_1LaT2quu3IbZXuk,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|cow|bird|pig|dog,6,12,1,4,14,1,49,3,4,33,5,49,24,7,23,1,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",none,If people believe members of a certain group tend to act the same across the entire group.,12/12,12,12,GGGGGGGGGGGG,stripes_hair|freckles_feet|flap_arms_happy|babies_blankets|can_flip_air|sleep_trees|chase_shadows|like_sing|bounce_ball_head|scared_ladybugs|dont_like_mud|dont_like_icecream,NA,FL_43,lion|opera|song|garbage|sad|cave|window|potatoes|look_left|banjo|pond|yellow|clap|dance|maple_syrup|attn_check|cats
e654f1fc97d7,2026-08-17 14:50:50,2026-08-17 14:57:41,IP Address,100,410,True,2026-08-17 14:57:41,R_6oMd7vfL0i2ETQd,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|bird|cow|pig|dog,4,9,15,11,65,34,9,39,1,69,29,74,46,5,41,9,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Female,NA,Hispanic or Latino/a,NA,Some college,NA,to see what we think of the Zarpies.,16/16,16,16,GGGGGGGGGGGGGGGG,dont_like_icecream|babies_blankets|sleep_trees|like_sing|freckles_feet|chase_shadows|climb_fences|bounce_ball_head|flap_arms_happy|stripes_hair|dont_like_mud|scared_ladybugs|hop_puddles|can_flip_air|eat_flowers|draw_stars_knees,NA,FL_45,cave|sad|pond|lion|look_left|banjo|attn_check|dance|clap|cats|yellow|window|song|opera|maple_syrup|potatoes|garbage
a803a2946c87,2026-08-17 14:47:06,2026-08-17 14:57:43,IP Address,100,636,True,2026-08-17 14:57:43,R_5Qm5WsimuENQaLc,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|bird|horse|dog|pig,50,61,50,75,37,70,18,50,51,50,75,76,25,24,50,50,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Male,NA,Black or African American,NA,High school/GED,NA,Seeing how people make assumtions about a group of people based of actions of certain members,4/12,4,12,SSGSGSSGSSSG,dont_like_mud|flap_arms_happy|scared_ladybugs|hop_puddles|can_flip_air|sleep_trees|freckles_feet|draw_stars_knees|eat_flowers|bounce_ball_head|stripes_hair|like_sing,NA,FL_38,song|cats|maple_syrup|sad|dance|banjo|garbage|potatoes|pond|yellow|attn_check|window|lion|cave|clap|opera|look_left
80e602f3aade,2026-08-17 14:49:24,2026-08-17 14:57:45,IP Address,100,500,True,2026-08-17 14:57:45,R_5AfkN9ohgrOuVXz,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|dog|bird|cow|horse,0,1,25,7,30,1,70,1,50,25,25,75,15,0,5,0,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,NA,How differences are perceived in real people compared to a fictional race.,4/12,4,12,GSSSSSSGGSSG,eat_flowers|freckles_feet|draw_stars_knees|scared_ladybugs|bounce_ball_head|can_flip_air|dont_like_icecream|flap_arms_happy|like_sing|dont_like_mud|hop_puddles|stripes_hair,NA,FL_38,potatoes|cats|sad|attn_check|maple_syrup|opera|dance|lion|banjo|garbage|song|window|pond|yellow|cave|look_left|clap
4da42ffb9cab,2026-08-17 14:51:52,2026-08-17 14:57:50,IP Address,100,358,True,2026-08-17 14:57:51,R_5cur8iKokV7njEb,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|pig|dog|bird|horse,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Male,NA,Hispanic or Latino/a,NA,Some college,N/A,"No idea. Based on the initial information about Zarpies it seems they are a monolithic group up people, so if one of them engages in something all of them must. That is what I based my responses on.",8/8,8,8,GGGGGGGG,bounce_ball_head|dont_like_icecream|chase_shadows|eat_flowers|scared_ladybugs|dont_like_mud|freckles_feet|climb_fences,NA,FL_40,dance|maple_syrup|opera|window|pond|garbage|song|attn_check|lion|look_left|cats|potatoes|cave|banjo|sad|clap|yellow
ccac92889691,2026-08-17 14:48:53,2026-08-17 14:57:56,IP Address,100,542,True,2026-08-17 14:57:56,R_7rAFxnz0oAccF8J,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|bird|dog|pig|cow,7,3,24,68,25,11,6,3,68,60,73,70,14,4,61,18,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Female,NA,Black or African American,NA,Some college,NA,how we judge what we think someone will do,16/16,16,16,GGGGGGGGGGGGGGGG,babies_blankets|bounce_ball_head|climb_fences|like_sing|stripes_hair|dont_like_icecream|dont_like_mud|chase_shadows|scared_ladybugs|hop_puddles|freckles_feet|sleep_trees|eat_flowers|flap_arms_happy|can_flip_air|draw_stars_knees,NA,FL_45,potatoes|song|garbage|dance|opera|clap|yellow|lion|attn_check|sad|maple_syrup|look_left|cave|window|banjo|cats|pond
15997b47e4ad,2026-08-17 14:51:38,2026-08-17 14:57:58,IP Address,100,379,True,2026-08-17 14:57:58,R_1CJXqX5oJwptjUB,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|horse|bird|dog|pig,25,25,50,25,50,10,25,5,5,25,75,75,10,10,35,25,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Doctoral (Ph.D., J.D., M.D.)",NA,estimating population stats from samples,8/12,8,12,GGGSGSGSGGSG,hop_puddles|dont_like_mud|chase_shadows|can_flip_air|draw_stars_knees|dont_like_icecream|climb_fences|stripes_hair|eat_flowers|bounce_ball_head|babies_blankets|like_sing,NA,FL_41,attn_check|look_left|cave|sad|lion|clap|cats|potatoes|garbage|pond|banjo|dance|opera|song|yellow|window|maple_syrup
ece1a4faa8c5,2026-08-17 14:48:46,2026-08-17 14:58:00,IP Address,100,553,True,2026-08-17 14:58:00,R_5qBc3Y6e5XNCnap,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|pig|horse|bird|dog,50,35,39,10,50,86,50,88,23,51,75,92,20,12,87,64,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people,No,Female,NA,Prefer not to specify,NA,Prefer not to specify,NA,to what extent people generalize a group based on the actions of one,4/4,4,4,GGGG,eat_flowers|babies_blankets|stripes_hair|bounce_ball_head,NA,FL_36,cave|banjo|window|attn_check|lion|pond|dance|cats|yellow|sad|song|maple_syrup|look_left|clap|opera|potatoes|garbage
3b5fe851b05c,2026-08-17 14:50:41,2026-08-17 14:58:02,IP Address,100,441,True,2026-08-17 14:58:02,R_53fYQwygDaCmOyV,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|horse|pig|cow|dog,70,12,5,24,80,82,90,24,13,32,82,40,10,36,73,53,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Non-binary,NA,"White, Caucasian, or European American",NA,High school/GED,none,judgements made based off of general observations,12/16,12,16,GGSGGGGGSGSGSGGG,flap_arms_happy|bounce_ball_head|hop_puddles|stripes_hair|scared_ladybugs|babies_blankets|freckles_feet|like_sing|draw_stars_knees|dont_like_icecream|eat_flowers|sleep_trees|can_flip_air|chase_shadows|dont_like_mud|climb_fences,NA,FL_44,attn_check|banjo|potatoes|lion|opera|pond|cave|garbage|dance|look_left|sad|clap|maple_syrup|window|song|yellow|cats
42b40552fdaf,2026-08-17 14:46:27,2026-08-17 14:58:05,IP Address,100,697,True,2026-08-17 14:58:05,R_1zA1Lk4kB04gcU8,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|horse|dog|bird|pig,6,1,20,20,35,15,33,10,10,28,16,40,20,4,25,5,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people,No,Male,NA,"White, Caucasian, or European American",NA,"Doctoral (Ph.D., J.D., M.D.)",NA,"Something about stereotyping.  It's kind of hard to figure out why you formulated the way you did, so I don't have anything more concrete.",0/8,0,8,SSSSSSSS,climb_fences|sleep_trees|hop_puddles|stripes_hair|flap_arms_happy|draw_stars_knees|chase_shadows|babies_blankets,NA,FL_24,dance|cats|window|clap|banjo|look_left|garbage|pond|maple_syrup|yellow|potatoes|attn_check|cave|lion|song|sad|opera
1410b8beb07f,2026-08-17 14:51:22,2026-08-17 14:58:06,IP Address,100,403,True,2026-08-17 14:58:06,R_5gBC2xzld2oJmYm,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|dog|pig|bird|cow,13,15,34,24,41,41,89,50,49,16,85,46,52,17,72,24,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Female,NA,Hispanic or Latino/a,NA,Some college,NA,perceptions of groups,0/16,0,16,SSSSSSSSSSSSSSSS,hop_puddles|chase_shadows|scared_ladybugs|flap_arms_happy|dont_like_mud|can_flip_air|sleep_trees|stripes_hair|draw_stars_knees|dont_like_icecream|eat_flowers|freckles_feet|babies_blankets|like_sing|bounce_ball_head|climb_fences,NA,FL_35,cave|yellow|attn_check|lion|dance|garbage|opera|cats|pond|potatoes|window|sad|song|clap|banjo|look_left|maple_syrup
126a5f6d1d00,2026-08-17 14:46:49,2026-08-17 14:58:11,IP Address,100,682,True,2026-08-17 14:58:12,R_1TtZOeYosf1VcoV,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|cow|dog|horse|bird,7,0,100,84,51,51,6,12,10,76,95,26,12,4,16,41,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people,No,Male,NA,Black or African American,NA,High school/GED,no,interesting,4/8,4,8,SGSSGGSG,stripes_hair|dont_like_mud|chase_shadows|draw_stars_knees|freckles_feet|flap_arms_happy|like_sing|babies_blankets,NA,FL_37,sad|potatoes|song|look_left|dance|banjo|attn_check|cats|pond|clap|garbage|cave|maple_syrup|window|lion|opera|yellow
8248c42706a1,2026-08-17 14:50:40,2026-08-17 14:58:12,IP Address,100,451,True,2026-08-17 14:58:12,R_7CUk8WEG7m7xspR,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|bird|horse|cow|pig,15,2,30,20,40,15,90,65,4,40,90,80,5,10,75,50,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,No issues.,I think maybe perceptions about people when given limited but related information about them.,16/16,16,16,GGGGGGGGGGGGGGGG,hop_puddles|babies_blankets|like_sing|can_flip_air|stripes_hair|flap_arms_happy|climb_fences|scared_ladybugs|chase_shadows|eat_flowers|dont_like_mud|bounce_ball_head|dont_like_icecream|freckles_feet|draw_stars_knees|sleep_trees,NA,FL_45,window|opera|cats|yellow|song|pond|lion|dance|potatoes|clap|banjo|maple_syrup|attn_check|garbage|sad|cave|look_left
f6d4cc361d43,2026-08-17 14:48:46,2026-08-17 14:58:12,IP Address,100,566,True,2026-08-17 14:58:12,R_1EAtNl3mZnsGDJr,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|cow|horse|bird|dog,45,35,10,75,25,60,65,75,0,10,70,100,25,50,75,50,100,Answering questions about a fictional group of people,Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American,Native American, American Indian, or Alaska Native",NA,Some college,No problems,I'm not sure,12/16,12,16,GGGGGGGSGSGSSGGG,sleep_trees|babies_blankets|can_flip_air|like_sing|chase_shadows|draw_stars_knees|stripes_hair|climb_fences|dont_like_mud|flap_arms_happy|bounce_ball_head|eat_flowers|scared_ladybugs|hop_puddles|dont_like_icecream|freckles_feet,NA,FL_44,pond|song|banjo|window|yellow|cats|potatoes|cave|maple_syrup|lion|garbage|sad|clap|dance|look_left|opera|attn_check
ef6a3cc61ddb,2026-08-17 14:53:43,2026-08-17 14:58:16,IP Address,100,272,True,2026-08-17 14:58:16,R_6koZKDpcrR4Gbrb,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|bird|cow|horse|dog,36,15,18,8,5,22,11,4,1,26,58,72,26,4,32,2,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people,No,Non-binary,NA,Hispanic or Latino/a,NA,"Bachelor's (B.A., B.S.)",NA,not sure,4/4,4,4,GGGG,flap_arms_happy|stripes_hair|chase_shadows|climb_fences,NA,FL_36,window|sad|attn_check|banjo|opera|yellow|cats|dance|song|clap|cave|maple_syrup|garbage|look_left|potatoes|lion|pond
e733112d508f,2026-08-17 14:46:46,2026-08-17 14:58:23,IP Address,100,697,True,2026-08-17 14:58:23,R_31Fl73CD9cXaWHN,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|cow|horse|dog|bird,5,55,35,35,15,65,15,25,50,30,75,55,30,2,25,40,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people,No,Female,NA,East Asian,NA,Some college,none,Assessing how people judge descriptions on things that a fictional group of people do,8/16,8,16,GGGSGSGSGGSSSSGS,bounce_ball_head|sleep_trees|stripes_hair|like_sing|eat_flowers|dont_like_icecream|freckles_feet|babies_blankets|dont_like_mud|can_flip_air|flap_arms_happy|hop_puddles|draw_stars_knees|chase_shadows|climb_fences|scared_ladybugs,NA,FL_42,potatoes|clap|cats|banjo|opera|attn_check|cave|song|yellow|lion|dance|garbage|sad|look_left|maple_syrup|pond|window
d6e2c9efed64,2026-08-17 14:52:15,2026-08-17 14:58:28,IP Address,100,372,True,2026-08-17 14:58:28,R_772IFBlXQXzNrsv,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|horse|cow|dog|bird,49,25,35,50,63,76,50,50,37,51,41,50,32,24,49,75,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,High school/GED,NA,not sure,4/8,4,8,SGSGSGSG,flap_arms_happy|scared_ladybugs|can_flip_air|freckles_feet|dont_like_icecream|stripes_hair|dont_like_mud|babies_blankets,NA,FL_37,attn_check|banjo|cave|potatoes|maple_syrup|clap|song|yellow|dance|look_left|cats|garbage|sad|pond|lion|opera|window
79c14e865f42,2026-08-17 14:52:06,2026-08-17 14:58:32,IP Address,100,386,True,2026-08-17 14:58:32,R_6KlgNWI6ge59ecT,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|cow|pig|bird|horse,23,50,77,34,50,31,24,0,4,76,100,100,25,0,100,78,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,High school/GED,none,fictional people.,8/16,8,16,GGGSSSGGGSSSGGSS,eat_flowers|flap_arms_happy|sleep_trees|dont_like_mud|scared_ladybugs|draw_stars_knees|like_sing|dont_like_icecream|hop_puddles|climb_fences|babies_blankets|stripes_hair|bounce_ball_head|freckles_feet|can_flip_air|chase_shadows,NA,FL_42,maple_syrup|dance|song|attn_check|cave|yellow|potatoes|pond|lion|look_left|garbage|sad|cats|window|opera|clap|banjo
7b843bfb5871,2026-08-17 14:52:26,2026-08-17 14:58:37,IP Address,100,371,True,2026-08-17 14:58:37,R_1QMM9vxYon7JdYu,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|dog|bird|horse|pig,5,5,35,10,5,5,5,5,5,30,10,85,5,10,10,5,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,If I would attribute traits to entire groups of people.,4/16,4,16,SSSSSSSSSGGSSSGG,can_flip_air|scared_ladybugs|climb_fences|dont_like_icecream|dont_like_mud|babies_blankets|chase_shadows|flap_arms_happy|freckles_feet|like_sing|bounce_ball_head|stripes_hair|draw_stars_knees|sleep_trees|eat_flowers|hop_puddles,NA,FL_39,song|garbage|banjo|cats|look_left|maple_syrup|sad|lion|opera|window|attn_check|dance|potatoes|clap|yellow|cave|pond
4cb8e9334e9b,2026-08-17 14:52:47,2026-08-17 14:58:53,IP Address,100,366,True,2026-08-17 14:58:54,R_6CTxg0xeIu7tHCg,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|horse|cow|bird|dog,0,100,100,100,1,100,0,75,25,100,100,100,100,1,75,25,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,High school/GED,NA,fictional people and how people see them,8/8,8,8,GGGGGGGG,like_sing|freckles_feet|dont_like_icecream|eat_flowers|draw_stars_knees|chase_shadows|flap_arms_happy|dont_like_mud,NA,FL_40,cats|sad|maple_syrup|attn_check|cave|yellow|garbage|window|look_left|dance|song|banjo|lion|pond|clap|potatoes|opera
296e440d2fd7,2026-08-17 14:49:25,2026-08-17 14:59:01,IP Address,100,576,True,2026-08-17 14:59:02,R_5zjdweCm0PlCPgq,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|horse|cow|pig|bird,84,77,36,33,59,35,63,85,16,15,88,90,34,36,92,53,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,no,stereo types,0/12,0,12,SSSSSSSSSSSS,like_sing|dont_like_mud|babies_blankets|scared_ladybugs|chase_shadows|stripes_hair|hop_puddles|eat_flowers|flap_arms_happy|can_flip_air|draw_stars_knees|bounce_ball_head,NA,FL_34,sad|dance|cave|window|opera|look_left|clap|garbage|cats|potatoes|pond|yellow|attn_check|banjo|lion|maple_syrup|song
202943c4eda4,2026-08-17 14:49:45,2026-08-17 14:59:03,IP Address,100,557,True,2026-08-17 14:59:03,R_7si5UsJB7WSi773,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|cow|pig|horse|dog,14,9,41,57,50,6,15,23,44,36,30,74,66,4,77,5,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people,No,Female,NA,Black or African American,NA,Some college,NA,It was fun and creative,8/12,8,12,GGGSGSGGGSGS,flap_arms_happy|sleep_trees|scared_ladybugs|stripes_hair|bounce_ball_head|climb_fences|like_sing|can_flip_air|dont_like_mud|freckles_feet|chase_shadows|babies_blankets,NA,FL_41,maple_syrup|clap|lion|opera|yellow|garbage|banjo|sad|attn_check|dance|cave|cats|potatoes|song|look_left|pond|window
bd5fc0f1108c,2026-08-17 14:51:23,2026-08-17 14:59:04,IP Address,100,461,True,2026-08-17 14:59:04,R_3RyYlOXdeGXQJO1,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|bird|dog|cow|pig,20,3,45,65,50,10,0,0,10,25,30,65,15,0,10,20,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,NA,preconceived ideas about people,0/4,0,4,SSSS,hop_puddles|stripes_hair|scared_ladybugs|flap_arms_happy,NA,FL_15,window|dance|opera|sad|maple_syrup|song|clap|lion|garbage|cave|look_left|banjo|potatoes|yellow|pond|attn_check|cats
1180bfc4f78a,2026-08-17 14:50:06,2026-08-17 14:59:11,IP Address,100,545,True,2026-08-17 14:59:12,R_5shLyoHtvCGYhl7,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|horse|dog|bird|cow,25,50,50,50,50,50,50,50,50,50,50,50,50,50,35,50,100,Answering questions about a fictional group of people,Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,High school/GED,NA,preconceived ideas about a group of people,12/12,12,12,GGGGGGGGGGGG,stripes_hair|chase_shadows|freckles_feet|can_flip_air|eat_flowers|draw_stars_knees|hop_puddles|dont_like_mud|sleep_trees|climb_fences|flap_arms_happy|dont_like_icecream,NA,FL_43,potatoes|opera|pond|maple_syrup|look_left|cave|sad|dance|attn_check|window|clap|yellow|cats|banjo|lion|garbage|song
e3faaffc0698,2026-08-17 14:52:14,2026-08-17 14:59:13,IP Address,100,419,True,2026-08-17 14:59:13,R_6MPRF9hpBsG8fQP,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|dog|pig|bird|horse,1,1,18,12,2,5,25,2,3,11,71,84,5,1,10,8,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",No problems.,Racism,0/8,0,8,SSSSSSSS,dont_like_icecream|sleep_trees|freckles_feet|hop_puddles|like_sing|stripes_hair|scared_ladybugs|can_flip_air,NA,FL_24,potatoes|lion|sad|banjo|look_left|opera|window|song|cats|garbage|cave|clap|maple_syrup|attn_check|yellow|dance|pond
